gid,custom_fields,due_on,name,notes,start_on
2264245010579,,null,"Change the ""Contact Sales"" monthly visitors dropdown use Dropkick",,null
2264245010575,,null,"Fix error style of ""Create Goal"" dialog",,null
2264245010569,,null,Fix error style of change email/password forms,,null
2235954562017,,null,Create free trial SEM page,,null
2212197827463,,null,Certified Partners Page: make map localized to current user's location,,null
2774451196306,,null,Redesign Account Settings page,"- Usage start date should also have an end date. The ""Last Updated"" date looks like an end date
- When on the free trial, overages are forgiven but they look like you will owe us if you convert (no one reads the text explaining this)
- Cancelling/reactivating account flow sucks",null
2677297390255,,null,Implement custom scroll bars,Specifically so modals and other page elements that scroll independently of the page will have a visual cue that they are scrollable.,null
2212197827461,,null,Re-align monthly visitors and phone fields,? icon is moving monthly visitors down slightly,null
2191235684734,,null,Add Steve to the about page.,We still need his bio!,null
2191235684711,,null,"Add client side validation and error feedback to the contact, affiliate, and partner program forms",Consider Knockout validation? http://ericmbarnard.github.com/Knockout-Validation/,null
1986046541074,,null,Case Studies Page Mocks,,null
1992333375306,,null,Import all Posterous posts into WordPress,,null
1958539987832,,null,Cross Browser Testing,,null
1988544792232,,null,Edit New team images in funny poses,,null
1958539987815,,null,Upload new team images to about page,Add funny photos on hover,null
1958539987834,,null,Link customer logos,"To where? This is TBD.

",null
1958539987904,,null,Remove Next/Prev buttons on Getting Started Page,,null
1958539987906,,null,JS-ify the global nav,,null
1958539987908,,null,"Z-index problem on ""Optimizely For"" dropdowns",,null
1973372538726,,null,iOS bug: button wraps to the next line,"And on computers. (Breaks on Cristian's Macbook Air in Safari)

Try floating input left, button right, and give the button a set width. Issue is likely caused by different browsers rendering the custom font differently. ",null
1973372538728,,null,Rewrite About page tooltips to not appear off-screen,,null
1973372538747,,null,"Redirect Notification Modal has a Green Button, should be gray",Change green button in modal so it has .secondary-button class. ,null
1984859691534,,null,Fix call-to-action button (New Shade of Green),,null
2127631608580,,null,Blog needs a new favicon,Use Optimizely favicon. ,null
2127631608583,,null,CMS-lite for static content,"In order to make it easier to create/push out new marketing materials on the static site without having to go through the testing/deploy process, it might be useful to put up a simple CMS system.

Here's my idea of how to do it pretty quickly: new datastore Entity, new/streamlined template for generic static content (see subtasks for details)",null
2800615175329,,null,Organize job postings by functional area and location,"It's starting to get confusing. Would be great to only display a subset at one time.
",null
4096164497069,,null,"add ""pages"" column to preview pane",or some way to navigate between different pages of a multi-page experiment from preview mode,null
3743533148999,,null,Rename page in multi-page experiment to blank,"Shouldn't be able to do this. If user deletes the name, then populate it with the page's title.",null
2918774884404,,null,Multi-Page Targeting Not Updating Properly,"Problem: Adding a page to a multi-page experiment automatically adds that page to targeting. Removing that page removes the targeting condition from the UI, but it persists in the JS file and the experiment still runs on that page when it shouldn't.

Steps to recreate:
1. Create a multi-page test with 3 pages.
2. Save and start the test
3. Delete the third page
4. Clear all cookies or start a new session
5. Go directly to the third page.

The test should still be running on that page even though it is not technically in the targeting conditions anymore.
",null
2424776938102,,null,Graphics for three exp types,,null
2472587586556,,null,"Multi-page experiment's ""Editor Settings"" dialog","Pete wanted a screen shot of accessing ""Edit Page"" in the ""Editor Settings"" dialog.

Could you think of a better way to instructing users that they can edit a page's name and URL by clicking on the page tab?",null
1958539987952,,null,Multipage Targeting Pixel Mocks,,null
1958539987950,,null,Multipage Targeting Wireframes,,null
1958539987693,,null,Multipage Experiments UI,,null
1984859690932,,null,Implementation: Targeting UI,styling changes to match mock ups,null
2722406269355,,null,Fix click tracking for multi-page experiments,"Currently, tracked elements get highlighted on every page. It's not page specific. 

Make it page specific.",null
2945843100195,,null,Ability to rearrange existing page tabs,If a user creates the page changes out of order it would be awesome if you could drag and drop the pages in the order you want. Opentable hinted at this.,null
2062260408272,,null,"Fix ""Edit Code"" flash and disappearing code issue",,null
2424776938092,,null,Experiment type selection modal,,null
2465983272026,,null,Rollover states for add(+) and delete (x) buttons,,null
1976181387140,,null,Partner Program badge,Optimizely Certified Partner Program,null
1984859690978,,null,Affiliate v1: Accounts + Recurly,,null
2469181332381,,2012-11-14,Review sample size comparison code & spot check with a few experiments,,null
2469181332383,,null,,,null
1999713633434,,2012-11-14,Inference:,,null
1984859691465,,2012-09-28,Final inference implementation spec,"From 2012.09.26 Sync meeting:

  MX looked into ""PAC"" algorithms (""Probably Approximately Correct"")
  
  Currently testing (vs. Frequentist)
    1. Even-dar (Hoefding limit)
    2. Minh (empirical Bernstein limit)
    3. Kalyanakrishnan ""Subset"" multi-armed bandit 
  
  All of these are for estimating required sample size.
  All of these are not purely heuristic
  
  By friday: exact spec for inference implementation, including UI.
",null
1955875035455,,null,Add Auto Allocation Graph to Results page,,null
